date,closeprice,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
20130711,5.33,5.39,5.43,5.48,5.43,5.27,5.16,5.18,5.24,34.26,42.11,-0.49,8.18,-5.76,-0.49,-0.05,-0.02,-0.02,0.89,1.52,-1.26,-2.36,-3.12,0.7,1.1,-0.03,0.05,0.07,-0.06,-0.23,5.46,-0.39,11.11,4.81,13.16,1003.89,-15.2,14.23,1019.08,50,37.5,-119.07,-104.69,-94.68,23.08,-407.14,0.13,0.13,0.15,-0.15,24.09,96.91,0.57,-1.87,-18.3,-6.87,0.19,-99.6,-0.08,-0.04,4.76,0.09,0.28,25.86,14551,5.4,5.46,5.5,5.47,9278046,-10073.77,134.78,2730.02,0,0,29.55,2.37,-3.19,365452.21,-631455.08,0.16,29.98
20130712,5.4,5.4,5.43,5.47,5.43,5.27,5.16,5.18,5.24,45.18,45.89,-14.53,0.61,-28.57,-14.53,-0.05,-0.03,-0.02,0.89,1.52,0.26,-0.95,-1.62,0.59,1.21,0.12,0.14,0.03,-0.07,-0.07,5.45,0.11,26.67,11.54,17.86,1004.02,-15.2,14.18,1019.22,50,41.67,-62.8,-79.39,-80.48,69.23,-406.76,0.13,0.13,0.15,-0.08,23.92,98.9,1.31,-1.38,-19.13,-8.08,0.19,-99.53,-0.07,-0.04,21.43,0.09,0.65,20.29,17245,5.39,5.45,5.49,5.48,9295291,-1326.54,118.04,3193.52,0,0,37.31,3.1,-2.68,365678.69,-624822.38,0.94,48.22
20130715,5.49,5.43,5.44,5.48,5.43,5.28,5.16,5.19,5.24,56.37,50.43,-18.29,-5.69,-22.06,-18.29,-0.04,-0.03,-0.01,0.89,1.52,1.59,0.73,0.3,-0.06,0.86,0.23,0.12,-0.12,-0.05,-0.02,5.45,0.27,42.86,20.19,25.89,1004.17,-15.19,13.53,1019.36,50,45.83,17.4,-37.62,-46.74,54.17,-406.68,0.12,0.13,0.15,0.02,23.57,101.67,-1.26,-1.36,-17.89,-8.75,0.18,-99.44,-0.05,-0.03,52.94,0.08,0.7,6.35,9191,5.4,5.45,5.47,5.49,9304482,0,73.61,1674.13,0.01,0,51.77,2.37,-3.18,365831.88,-624056.47,-0.54,-22.12
20130716,5.42,5.42,5.44,5.47,5.43,5.28,5.16,5.19,5.24,47.35,47.08,-11.01,-7.46,-3.72,-11.01,-0.04,-0.03,-0.01,0.89,1.52,0.33,-0.15,-0.71,-0.55,0.48,0.05,-0.19,-0.09,-0.03,-0.22,5.43,-0.14,26.19,13.46,15.09,1004.3,-15.19,13.06,1019.49,50,45.83,-45.59,-56.55,-72.91,5.56,-407.56,0.09,0.12,0.14,-0.04,23.3,99.82,-0.91,-1.29,-16.6,-9.26,0.17,-99.52,-0.06,-0.1,34.37,0.06,0.45,9.27,5772,5.4,5.43,5.46,5.49,9298710,-4489.33,89.72,1064.94,-0.01,0,52.85,3.1,-2.69,365758.28,-629187.13,-0.55,-41.96
20130717,5.49,5.45,5.45,5.47,5.44,5.28,5.17,5.19,5.24,55.83,50.66,1.92,-4.33,14.86,1.92,-0.03,-0.03,0,0.89,1.52,1.18,1.12,0.68,-0.93,0.06,-0.12,-0.02,-0.09,0,0.01,5.43,0.13,42.86,23.33,20.19,1004.43,-15.18,12.54,1019.61,50,50,1.83,-32.74,-57.75,78.57,-406.99,0.07,0.12,0.13,0.01,23.06,102.23,-0.36,-1.15,-14.26,-9.38,0.17,-99.45,-0.05,-0.11,72,0.06,0.73,7.41,12506,5.43,5.43,5.45,5.49,9311216,5359.71,111.07,2277.96,0,0,57.45,2.39,-3.18,365919.8,-622040.85,0.66,25.31
20130718,5.39,5.43,5.44,5.46,5.43,5.28,5.17,5.19,5.25,43.75,45.83,13.78,1.71,25.64,13.78,-0.03,-0.03,0,0.89,1.52,-0.88,-0.52,-1.09,-0.24,-0.37,-0.12,-0.19,0.1,0.02,-0.11,5.42,-0.15,19.05,18.64,10.58,1004.54,-15.19,12.49,1019.73,41.67,45.83,-60.71,-68.01,-83.13,4.17,-407.91,0.12,0.12,0.13,-0.09,22.95,101.13,-4.43,-1.66,-12.98,-9.57,0.17,-99.56,-0.06,-0.08,33.33,0.06,0.29,16.85,8000,5.44,5.42,5.45,5.49,9303216,-6666.67,121.03,1484.23,-0.01,0,58.13,3.1,-2.71,365774.08,-629374.18,-0.67,-18.11
20130719,5.42,5.43,5.43,5.46,5.43,5.29,5.17,5.19,5.25,47.81,47.47,9.81,4.41,5.83,9.81,-0.03,-0.03,0,0.89,1.52,-0.4,0.11,-0.41,0.03,-0.52,-0.16,0.13,0,0.03,-0.04,5.41,0.06,26.19,24.56,13.46,1004.66,-15.19,12.59,1019.85,50,45.83,-67.36,-76.57,-85.6,61.11,-407.69,0.09,0.12,0.13,-0.04,22.9,100.37,-1.09,-1.57,-11.84,-9.66,0.18,-99.5,-0.06,-0.08,45.83,0.06,0.49,19.88,12158,5.44,5.41,5.44,5.49,9315374,4052.67,146.85,2243.17,0,0,60.15,2.39,-3.18,365841.75,-626672.4,0,20.05
20130722,5.4,5.42,5.43,5.45,5.43,5.29,5.17,5.19,5.25,45.2,46.45,9.37,6.06,8.93,9.37,-0.03,-0.03,0,0.89,1.52,-0.44,-0.26,-0.73,0.58,-0.18,0.11,-0.02,0.09,0.01,0,5.41,0.06,26.47,21.05,11.54,1004.76,-15.2,12.21,1019.97,41.67,45.83,-29,-54.55,-71.21,25,-408.19,0.1,0.11,0.12,-0.05,22.9,98.36,-1.82,-1.61,-11.07,-9.75,0.18,-99.6,-0.05,-0.07,37.5,0.06,0.28,8.87,9111,5.42,5.41,5.44,5.49,9306263,-9111,112.2,1687.22,0,0,54.52,3.1,-2.71,365808.13,-631227.9,-0.1,-11.83
20130723,5.41,5.41,5.42,5.45,5.43,5.29,5.17,5.2,5.25,46.94,47.07,7.66,6.59,5.95,7.66,-0.03,-0.03,0,0.89,1.52,-0.22,-0.04,-0.64,0.22,-0.18,-0.01,0.1,-0.02,0.01,-0.02,5.41,-0.15,31.25,22.81,12.5,1004.86,-15.21,11.86,1020.07,50,50,-32.41,-60.45,-71.25,35.71,-408.47,0.07,0.1,0.11,-0.04,22.88,99.82,-0.92,-1.5,-10.35,-9.78,0.19,-99.59,-0.07,-0.03,41.67,0.05,0.48,8.87,7076,5.42,5.41,5.45,5.49,9313339,-5054.29,99.34,1307.95,0,0,39.74,2.39,-3.17,365821.23,-633249.62,-0.17,-32.25
20130724,5.52,5.45,5.44,5.46,5.44,5.29,5.18,5.2,5.25,62.61,53.54,8.45,7.21,9.23,8.45,-0.02,-0.03,0.01,0.89,1.52,1.69,1.71,1.2,-0.09,-0.02,0.21,0.09,-0.1,0,0.15,5.43,0.11,72.41,42.11,23.08,1004.97,-15.21,11.61,1020.18,58.33,54.17,180.14,36.53,-18.29,66.67,-408.14,0.12,0.11,0.12,0.09,22.88,100.55,2.22,-0.93,-8.03,-9.34,0.19,-99.48,-0.05,0,69.23,0.05,0.75,15.91,26030,5.43,5.43,5.45,5.5,9339369,-8676.67,137.62,4715.58,0,0,63.98,3.12,-2.71,366350.49,-624572.95,2.69,113.99
20130725,5.4,5.43,5.43,5.45,5.43,5.29,5.18,5.2,5.25,45.15,46.74,12.56,8.99,16.67,12.56,-0.02,-0.03,0,0.89,1.52,-0.55,-0.63,-0.85,-0.37,0.07,-0.03,-0.22,0,0,0.07,5.43,0.3,31.03,21.05,11.54,1005.07,-15.22,10.87,1020.28,50,50,2.67,-43.58,-61.55,0,-409.14,0.12,0.11,0.12,-0.03,22.96,100.19,-0.55,-0.87,-6.83,-9.03,0.18,-99.6,-0.02,0.03,16.67,0.05,0.35,0.3,9702,5.43,5.43,5.45,5.5,9329667,-9702,142.93,1796.67,-0.01,0,49.14,2.39,-3.2,366139.58,-634274.95,0.63,-16.93
20130726,5.39,5.42,5.43,5.45,5.43,5.3,5.18,5.2,5.25,43.93,46.2,10.26,9.41,7.95,10.26,-0.03,-0.03,0,0.89,1.52,-0.63,-0.79,-0.96,-0.24,0.16,-0.23,-0.01,0.02,-0.01,-0.01,5.43,0.06,27.59,22,10.58,1005.17,-15.22,10.34,1020.39,50,50,-62.76,-74.01,-74.87,28.57,-409.57,0.07,0.11,0.11,-0.03,22.83,99.45,0.37,-0.68,-6.42,-8.84,0.18,-99.66,-0.02,0.04,12.5,0.05,0.41,3.32,6290,5.42,5.43,5.44,5.5,9323377,-4492.86,150.7,1166.98,-0.01,0,50.33,3.12,-2.72,366127.93,-636970.67,-0.29,-40.57
20130729,5.32,5.39,5.41,5.43,5.43,5.3,5.18,5.2,5.25,35.78,42.5,5.13,7.98,0,5.13,-0.03,-0.03,0,0.89,1.52,-1.63,-1.77,-2.08,0.67,0.15,-0.08,-0.05,0.2,-0.01,-0.17,5.42,-0.15,3.45,8.89,3.85,1005.27,-15.22,10.34,1020.49,50,50,-145.09,-132.47,-97.04,10,-410.37,0.1,0.11,0.11,-0.09,22.78,98.52,-0.19,-0.6,-7.45,-8.97,0.18,-99.76,-0.03,0,0,0.05,0.18,13.69,5851,5.41,5.42,5.43,5.5,9317526,-5851,124.63,1099.81,-0.01,0,55.29,2.39,-3.21,366051.95,-641651.47,-0.6,-42.91
20130730,5.38,5.38,5.4,5.43,5.43,5.3,5.18,5.2,5.25,46.07,46.51,-9.8,2.06,-24.73,-9.8,-0.03,-0.03,0,0.89,1.52,-0.41,-0.59,-0.74,0.74,0.18,0.01,0.26,0.02,-0.01,-0.04,5.41,0.18,24.14,22.22,9.62,1005.37,-15.23,10.23,1020.59,50,50,-86.47,-91.97,-82.45,70,-409.97,0.1,0.11,0.11,-0.03,22.72,99.45,-0.37,-0.57,-8.16,-9.07,0.19,-99.7,-0.02,0,21.43,0.04,0.56,11.48,9358,5.4,5.41,5.42,5.5,9326884,0,140.53,1739.41,0,0,55.4,3.13,-2.72,366157.49,-637908.27,-0.46,-11.79
20130731,5.26,5.34,5.38,5.41,5.42,5.3,5.18,5.2,5.25,33.27,40.37,-6.25,-0.71,-2.7,-6.25,-0.04,-0.03,-0.01,0.89,1.52,-1.68,-2.39,-2.75,1.07,0.71,0.14,-0.1,0.13,-0.04,-0.23,5.39,-0.24,2.86,2.08,0.93,1005.47,-15.23,10.76,1020.7,41.67,45.83,-189.68,-162.13,-115.79,2.94,-410.91,0.17,0.12,0.11,-0.15,22.82,95.29,-4.19,-1.12,-10.36,-9.57,0.2,-99.86,-0.04,-0.08,2.86,0.05,0.21,24.55,8562,5.35,5.39,5.41,5.5,9318322,-7554.71,145.33,1627.76,-0.01,0,54.3,2.39,-3.23,365966.51,-645966.62,-0.07,-16.17
20130801,5.24,5.31,5.35,5.4,5.42,5.3,5.18,5.2,5.25,31.52,39.42,-5.25,-2.23,-4.26,-5.25,-0.05,-0.04,-0.01,0.89,1.52,-1.47,-2.49,-2.89,0.71,1.03,-0.12,0.11,0.08,-0.06,-0.15,5.37,-0.04,5.26,3.92,1.82,1005.56,-15.24,11.48,1020.8,41.67,45.83,-204.13,-204.45,-139.9,31.25,-411.29,0.08,0.12,0.11,-0.19,22.83,97.04,-3.32,-1.46,-13.33,-10.38,0.2,-99.92,-0.04,-0.12,5.26,0.05,0.35,28.92,7849,5.32,5.37,5.4,5.5,9310473,-3924.5,129.13,1497.9,-0.01,0,19.73,3.13,-2.72,365936.67,-648909.99,0.36,-23.04
20130802,5.21,5.28,5.33,5.38,5.41,5.3,5.19,5.2,5.25,28.79,37.96,-2.63,-2.36,0,-2.63,-0.06,-0.04,-0.02,0.89,1.52,-1.36,-2.67,-3.22,1.19,1.31,0.08,0.05,0.17,-0.07,-0.21,5.35,-0.17,0,0,0,1005.65,-15.25,12.14,1020.9,33.33,41.67,-162.33,-197.79,-139.66,5,-412.19,0.1,0.11,0.11,-0.22,22.86,96.66,-5.1,-2.02,-16.72,-11.44,0.21,-100.02,-0.06,-0.16,0,0.06,0.09,28.92,6973,5.28,5.35,5.38,5.5,9303500,-6973,107.1,1338.39,0,0,21.07,2.39,-3.24,365896.75,-655185.69,-0.44,-27.97
20130805,5.24,5.26,5.31,5.37,5.4,5.29,5.19,5.2,5.25,35.49,40.37,-11.1,-5.27,-19.58,-11.1,-0.06,-0.05,-0.02,0.89,1.52,-0.49,-1.82,-2.52,0.85,1.32,0.08,0.2,0.02,-0.07,-0.16,5.34,-0.16,7.69,5.77,2.7,1005.73,-15.27,12.63,1021,41.67,41.67,-118.01,-168.02,-134.25,63.64,-411.91,0.11,0.11,0.11,-0.19,22.95,98.5,-2.78,-2.14,-19.4,-12.5,0.23,-99.99,-0.08,-0.16,7.69,0.06,0.46,25.92,8130,5.27,5.34,5.38,5.5,9311630,-3695.45,125.45,1551.53,0,0,37.58,3.14,-2.72,365943.56,-652968.42,0.02,-15.15
20130806,5.2,5.24,5.29,5.35,5.4,5.29,5.19,5.2,5.25,30.85,38.21,-5.55,-5.37,0,-5.55,-0.07,-0.05,-0.02,0.89,1.52,-0.57,-2.18,-3.06,0.73,1.61,0.16,-0.02,0.04,-0.09,-0.21,5.32,-0.19,0,0,0,1005.82,-15.29,13.18,1021.1,33.33,41.67,-120.76,-176.27,-157.94,7.14,-412.77,0.07,0.11,0.11,-0.22,22.95,96.65,-4.06,-2.43,-21.88,-13.64,0.16,-100.06,-0.1,-0.19,0,0.07,0.19,27.78,6656,5.23,5.32,5.36,5.5,9304974,-6656,112.85,1280,0,0,37.07,2.39,-3.24,365892.75,-658673.56,-0.45,-30.23
20130807,5.19,5.22,5.27,5.33,5.39,5.29,5.19,5.2,5.25,29.68,37.66,-4.5,-5.08,-3.44,-4.5,-0.07,-0.05,-0.02,0.89,1.52,-0.5,-1.76,-3.08,0.25,1.26,-0.03,0.03,0.02,-0.07,-0.33,5.28,-0.48,2.38,1.82,1.45,1005.9,-15.3,13.86,1021.2,33.33,37.5,-104.54,-162.54,-159.87,55,-412.67,0.1,0.11,0.11,-0.22,22.95,98.67,-3.89,-2.66,-23.99,-14.79,0.18,-100.15,-0.14,-0.21,3.7,0.07,0.32,31.62,6377,5.22,5.28,5.36,5.5,9298597,-5101.6,89.02,1228.71,0,0,18.26,3.14,-2.72,365880.49,-658035.86,-0.3,-15.81
20130808,5.17,5.21,5.25,5.32,5.38,5.29,5.19,5.2,5.25,27.22,36.52,-2.25,-4.13,0,-2.25,-0.08,-0.06,-0.02,0.89,1.52,-0.62,-1.71,-3.31,0.41,1.1,0.01,0,0.07,-0.06,-0.23,5.26,-0.3,0,0,0,1005.99,-15.31,14.59,1021.3,25,37.5,-104.51,-161.74,-172.34,16.67,-413.34,0.06,0.1,0.1,-0.22,22.92,98.66,-4.44,-2.93,-25.8,-15.94,0.18,-100.21,-0.17,-0.23,0,0.08,0.14,33.58,3958,5.2,5.26,5.35,5.5,9294639,-3958,94.9,765.57,0,0,20.44,2.39,-3.25,365865.24,-660674.53,-0.44,-43.46
20130809,5.08,5.16,5.22,5.3,5.37,5.29,5.18,5.2,5.25,18.79,31.78,-2.97,-3.74,-3.69,-2.97,-0.09,-0.06,-0.02,0.89,1.52,-1.85,-2.85,-4.71,0.67,0.99,-0.09,-0.02,0.12,-0.05,-0.31,5.23,-0.3,3.7,3.39,2.53,1006.06,-15.34,16.16,1021.4,16.67,37.5,-134.01,-191.64,-206.17,10,-414.14,0.15,0.1,0.11,-0.29,23.04,97.5,-7.97,-3.71,-28.47,-17.36,0.21,-100.34,-0.2,-0.25,5.41,0.09,0.22,50.8,6816,5.18,5.23,5.33,5.5,9287823,-4998.4,82.23,1341.73,-0.01,0,21.08,3.12,-2.72,365746.58,-666127.33,-0.74,-3.36
20130812,5.02,5.12,5.19,5.27,5.36,5.28,5.18,5.2,5.25,15.05,29.05,-1.48,-2.99,0,-1.48,-0.1,-0.07,-0.03,0.89,1.52,-2.18,-3.44,-5.42,1.15,1.26,-0.08,0.06,0.17,-0.07,-0.3,5.2,-0.13,0,0,0,1006.14,-15.37,17.9,1021.51,16.67,33.33,-151.44,-205.24,-223.46,11.11,-414.91,0.09,0.1,0.11,-0.33,23.14,95.8,-7.04,-4.22,-32.02,-19.1,0.24,-100.43,-0.22,-0.28,0,0.1,0.27,55.47,7589,5.13,5.2,5.31,5.49,9280234,-7589,82.86,1511.75,-0.01,0,20.9,2.38,-3.25,365656.95,-672029.89,-0.22,5.01
20130813,5.06,5.1,5.16,5.25,5.35,5.28,5.18,5.2,5.25,26.7,33.23,-4.6,-3.53,-7.72,-4.6,-0.1,-0.08,-0.02,0.89,1.52,-0.86,-2.07,-4.34,1.3,1.21,0.1,0.21,0.11,-0.06,-0.32,5.17,-0.28,8,6.9,4.82,1006.21,-15.4,19.51,1021.6,25,37.5,-140.14,-176.57,-203.87,75,-414.41,0.06,0.09,0.1,-0.28,23.22,97.31,-6.12,-4.51,-34.77,-20.78,0.25,-100.39,-0.25,-0.3,13.33,0.11,0.42,55.47,4421,5.1,5.17,5.29,5.48,9284655,1473.67,91.21,873.72,0,-0.01,12.13,3.12,-2.71,365692.18,-669819.39,-0.3,-34.34
20130814,5.08,5.09,5.15,5.23,5.34,5.27,5.18,5.2,5.25,32.27,35.31,-17.3,-8.12,-30,-17.3,-0.1,-0.08,-0.02,0.89,1.52,-0.04,-1.34,-3.59,0.92,1.3,0.23,0.13,0,-0.07,-0.18,5.15,0.05,13.95,10.34,7.23,1006.28,-15.42,20.05,1021.7,33.33,41.67,-97.35,-135.46,-169.34,62.5,-414.16,0.08,0.09,0.1,-0.24,23.27,97.88,-4.51,-4.51,-36.22,-22.23,0.24,-100.37,-0.24,-0.27,20,0.11,0.56,32.24,5575,5.08,5.15,5.27,5.47,9290230,-2787.5,90.89,1097.44,0.01,0,28.54,2.38,-3.25,365714.21,-668425.64,-0.05,-13.36
20130815,5.03,5.07,5.13,5.21,5.33,5.27,5.18,5.2,5.25,26.28,32.55,-11.15,-9.13,-5,-11.15,-0.11,-0.09,-0.02,0.89,1.52,-0.47,-1.91,-4.21,0.33,1.44,0.08,-0.05,-0.01,-0.07,-0.21,5.13,-0.06,2.44,1.72,1.32,1006.35,-15.45,20.8,1021.79,25,37.5,-112.28,-145.39,-183.06,25,-414.66,0.04,0.08,0.09,-0.25,23.22,97.29,-6.51,-4.82,-37.36,-23.62,0.21,-100.42,-0.25,-0.26,3.33,0.11,0.23,37.43,3170,5.05,5.13,5.25,5.46,9287060,-3170,95.28,630.22,-0.01,0,31.62,3.12,-2.72,365683.01,-670010.64,-0.66,-46.87
20130816,4.99,5.04,5.1,5.19,5.32,5.27,5.18,5.2,5.24,22.3,30.46,-7.03,-8.43,-2.92,-7.03,-0.11,-0.09,-0.02,0.89,1.52,-0.91,-2.27,-4.58,0.2,1.36,-0.09,-0.05,0.07,-0.07,-0.22,5.11,-0.01,2.22,1.61,1.33,1006.41,-15.47,21.9,1021.88,25,33.33,-118.29,-149.87,-188.91,40,-414.86,0.05,0.08,0.09,-0.27,23.13,98.23,-5.13,-4.87,-38.57,-25.02,0.23,-100.46,-0.25,-0.25,3.33,0.12,0.29,45.21,7862,5.04,5.11,5.23,5.45,9279198,-4717.2,101.04,1575.55,0,0,28.31,2.37,-3.25,365620.49,-671583.04,-0.08,29.83
20130819,5.01,5.03,5.08,5.18,5.31,5.26,5.18,5.2,5.24,28.77,32.81,-13.73,-10.2,-20.43,-13.73,-0.11,-0.1,-0.02,0.89,1.52,-0.48,-1.44,-3.84,0.43,0.96,-0.03,0.09,0.07,-0.05,-0.23,5.08,-0.07,8.89,6.35,5.26,1006.48,-15.5,22.01,1021.97,33.33,37.5,-88.66,-124.81,-161.17,58.33,-414.7,0.12,0.09,0.09,-0.22,23.15,99.8,-4.39,-4.79,-39.05,-26.23,0.24,-100.42,-0.25,-0.23,12.9,0.12,0.42,24.57,7206,5.03,5.08,5.21,5.44,9286404,-2402,91.96,1438.32,0,0,48.15,3.12,-2.72,365649.37,-670382.04,-0.08,20.85
20130820,4.91,4.99,5.05,5.15,5.3,5.26,5.18,5.19,5.24,19.19,27.71,-6.87,-9.09,0,-6.87,-0.12,-0.1,-0.02,0.89,1.52,-1.88,-2.85,-5.3,0.85,0.97,-0.01,-0.03,0.12,-0.05,-0.29,5.05,-0.08,0,0,0,1006.54,-15.52,22.61,1022.06,33.33,33.33,-121.99,-141.61,-176.33,11.54,-415.47,0.13,0.08,0.09,-0.29,23.3,97.04,-5.76,-4.94,-40.41,-27.61,0.27,-100.55,-0.26,-0.23,0,0.12,0.19,34.86,5718,5,5.05,5.19,5.43,9280686,-5718,79.53,1164.56,-0.01,0,50.97,2.37,-3.27,365535.24,-674780.5,-0.18,-2.58
20130822,4.84,4.94,5.01,5.12,5.28,5.25,5.17,5.19,5.24,14.99,24.77,-3.43,-7.2,0,-3.43,-0.13,-0.11,-0.02,0.89,1.52,-2.34,-3.57,-6.04,1.12,1.23,-0.1,0.05,0.15,-0.06,-0.35,5.02,-0.02,0,0,0,1006.6,-15.55,23.68,1022.15,25,33.33,-161.06,-164.58,-196.86,0,-416.47,0.06,0.08,0.09,-0.33,23.42,95.28,-7.63,-5.36,-42.91,-29.27,0.3,-100.62,-0.26,-0.26,0,0.12,0.28,44.64,5963,4.96,5.02,5.15,5.42,9274723,-5963,79.4,1232.02,-0.01,0,36.45,3.11,-2.72,365450.23,-680743.5,-0.27,2.32
20130823,4.86,4.91,4.99,5.1,5.27,5.24,5.17,5.19,5.24,20.92,27.18,-3.38,-5.93,-3.33,-3.38,-0.13,-0.11,-0.02,0.89,1.52,-1.26,-2.57,-5.15,1.41,1.31,0.07,0.17,0.15,-0.07,-0.31,4.99,-0.08,4.17,2.63,2.25,1006.66,-15.57,24.38,1022.23,33.33,33.33,-128.42,-142.05,-170.58,33.33,-416.8,0.06,0.08,0.09,-0.29,23.47,96.62,-6.54,-5.54,-45.05,-30.91,0.31,-100.6,-0.27,-0.28,6.67,0.12,0.32,38.06,5491,4.92,4.99,5.12,5.4,9280214,-5491,73.38,1129.84,0,0,35.87,2.37,-3.26,365472.92,-682573.83,-0.18,-8.19
20130826,4.86,4.9,4.96,5.07,5.26,5.24,5.17,5.19,5.23,20.92,27.18,-9.47,-7.11,-15.56,-9.47,-0.14,-0.12,-0.02,0.89,1.52,-0.74,-2.13,-4.66,1.19,1.4,0.17,0.15,0.05,-0.07,-0.22,4.97,0.09,4.55,2.63,2.25,1006.72,-15.6,24.86,1022.32,33.33,33.33,-113.6,-127.95,-154.75,21.43,-417.37,0.07,0.08,0.08,-0.27,23.51,97.39,-6.36,-5.66,-46.44,-32.41,0.32,-100.6,-0.26,-0.28,6.67,0.12,0.23,34.65,3829,4.9,4.97,5.1,5.39,9280214,-3829,79.16,787.86,0,0,45.82,3.11,-2.72,365472.92,-684761.83,-0.4,-32.62
20130827,4.8,4.86,4.93,5.05,5.24,5.23,5.16,5.18,5.23,16.08,24.39,-4.73,-6.32,0,-4.73,-0.14,-0.12,-0.02,0.89,1.52,-1.11,-2.91,-5.35,0.81,1.8,0.09,-0.01,0.04,-0.09,-0.22,4.94,0.08,0,0,0,1006.77,-15.63,25.79,1022.4,33.33,29.17,-126.85,-135.09,-160.71,16.67,-418.04,0.09,0.09,0.09,-0.31,23.58,95.81,-7.16,-5.89,-47.9,-33.92,0.36,-100.69,-0.25,-0.28,0,0.13,0.19,43.88,3803,4.85,4.94,5.07,5.37,9276411,-3803,65.87,792.29,-0.01,0,51.91,2.37,-3.28,365425.97,-687297.16,-0.04,-28.3
20130828,4.67,4.8,4.89,5.01,5.22,5.22,5.16,5.18,5.23,10.04,19.63,-3.06,-5.23,-1.38,-3.06,-0.15,-0.13,-0.03,0.89,1.52,-2.83,-4.79,-7.27,0.95,1.96,-0.14,-0.09,0.19,-0.1,-0.39,4.9,-0.07,1.75,1.06,0.93,1006.82,-15.66,27.51,1022.48,33.33,25,-171.21,-164.17,-189.41,13.64,-418.77,0.11,0.1,0.09,-0.41,23.75,95.11,-8.07,-6.23,-51.08,-35.85,0.41,-100.82,-0.26,-0.3,2.33,0.13,0.24,58.92,8572,4.81,4.9,5.04,5.35,9267839,-7013.45,66.18,1835.55,-0.02,-0.01,28.18,3.08,-2.72,365193.81,-693531.35,0.26,49.89
20130829,4.71,4.77,4.85,4.98,5.21,5.21,5.16,5.18,5.23,21,24.57,-6.58,-5.68,-10.11,-6.58,-0.16,-0.13,-0.02,0.89,1.52,-1.46,-3.25,-5.96,1.32,1.78,-0.05,0.23,0.15,-0.09,-0.37,4.87,-0.19,9.09,5.32,4.67,1006.87,-15.7,29.11,1022.57,41.67,29.17,-135.5,-145.04,-170.72,72.22,-418.32,0.09,0.1,0.09,-0.34,23.86,97.31,-6.18,-6.22,-53.7,-37.74,0.41,-100.78,-0.28,-0.3,11.63,0.14,0.4,58.92,6875,4.78,4.87,5.01,5.34,9274714,-763.89,66.01,1459.66,0,-0.01,47.06,2.37,-3.27,365252.69,-690475.79,-0.09,17.54
20130830,4.88,4.81,4.86,4.97,5.19,5.21,5.15,5.18,5.22,51.27,41.3,-21.71,-11.02,-36.84,-21.71,-0.15,-0.14,-0.01,0.89,1.52,2.01,0.56,-2.21,0.93,1.45,0.4,0.32,-0.08,-0.07,-0.15,4.85,0.06,45.83,23.4,22.22,1006.93,-15.72,28.51,1022.66,41.67,33.33,-51.36,-95.24,-122.45,86.11,-417.6,0.18,0.11,0.09,-0.14,24.09,100.41,-3.56,-5.81,-52.51,-38.75,0.35,-100.61,-0.28,-0.27,51.16,0.13,0.7,17.33,12429,4.78,4.85,4.99,5.32,9287143,8286,54.04,2546.93,0.02,0,70.18,3.11,-2.72,365701.3,-681499.29,1.81,83.46
20130902,4.81,4.81,4.85,4.96,5.18,5.2,5.15,5.17,5.22,43.11,37.56,-20.29,-14.11,-18.86,-20.29,-0.14,-0.14,0,0.89,1.52,0.75,-0.52,-3.23,-0.24,1.27,0.25,-0.15,-0.14,-0.06,-0.18,4.84,0.04,31.25,15.96,15.46,1007.01,-15.74,27.95,1022.74,33.33,33.33,-46.17,-90.34,-115.85,15,-418.3,0.1,0.11,0.09,-0.18,24.31,98.97,-5.31,-5.73,-50.22,-39.34,0.36,-100.7,-0.27,-0.26,39.47,0.13,0.51,17.33,6155,4.77,4.84,4.97,5.3,9280988,-4924,55.78,1279.63,0,0,55.72,2.37,-3.28,365613.01,-685807.79,0.1,-6.8
20130903,4.83,4.82,4.85,4.95,5.17,5.19,5.15,5.17,5.22,46.05,39.27,-6.44,-11.55,7.41,-6.44,-0.13,-0.14,0,0.89,1.52,1.05,0.27,-2.42,-1.18,0.78,-0.13,-0.12,-0.12,-0.04,-0.18,4.82,0.05,35.42,19.77,18.09,1007.08,-15.75,27.31,1022.83,41.67,33.33,-26.9,-78.64,-103.24,31.25,-418.67,0.08,0.11,0.1,-0.14,24.45,100.63,-3.98,-5.46,-46.88,-39.47,0.36,-100.68,-0.27,-0.25,62.96,0.12,0.59,14.85,5342,4.78,4.82,4.95,5.28,9286330,-5342,64.31,1106,0,0,57.27,3.11,-2.72,365635.22,-687811.04,0.69,-16.76
